pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
EPT-0D	uce-7157_EPT_C9	1	10000	0.0349040139616055	77	40	1146	9
EPT-0E	uce-7157_EPT_C9	1	10000	0.0311688311688311	77	108	3465	0
EPT-0F	uce-7157_EPT_C9	1	10000	0.0355029585798816	77	120	3380	85
EPT-0H	uce-7157_EPT_C9	1	10000	0.0259740259740259	77	12	462	0
EPT-0I	uce-7157_EPT_C9	1	10000	0.0347365322343244	77	118	3397	68
EPT-0J	uce-7157_EPT_C9	1	10000	0.0354978354978355	77	41	1155	0
EPT-0L	uce-7157_EPT_C9	1	10000	0.0389610389610389	77	3	77	0
EPT-0N	uce-7157_EPT_C9	1	10000	0.0649350649350649	77	5	77	0
EPT-0O	uce-7157_EPT_C9	1	10000	0.0288315629742033	77	95	3295	170
EPT-0P	uce-7157_EPT_C9	1	10000	0.0303030303030303	77	14	462	0
EPT-0A	uce-7283_EPT_C3	1	10000	0.0079150177046448	179	38	4801	239
EPT-0B	uce-7283_EPT_C3	1	10000	0.0132605304212168	174	34	2564	136
EPT-0C	uce-7283_EPT_C3	1	10000	0.0157722818478768	180	169	10715	1165
EPT-0D	uce-7283_EPT_C3	1	10000	0.0023904382470119	174	6	2510	190
EPT-0E	uce-7283_EPT_C3	1	10000	0.0204387518735522	180	150	7339	761
EPT-0F	uce-7283_EPT_C3	1	10000	0.0103516921035169	179	78	7535	565
EPT-0H	uce-7283_EPT_C3	1	10000	0.0127576054955839	174	13	1019	61
EPT-0I	uce-7283_EPT_C3	1	10000	0.0131375579598145	179	102	7764	336
EPT-0J	uce-7283_EPT_C3	1	10000	0.0123982952344052	179	32	2581	119
EPT-0L	uce-7283_EPT_C3	1	10000	0.0523255813953488	172	9	172	8
EPT-0N	uce-7283_EPT_C3	1	10000	0.0391061452513966	179	7	179	1
EPT-0O	uce-7283_EPT_C3	1	10000	0.0154738878143133	180	120	7755	345
EPT-0P	uce-7283_EPT_C3	1	10000	0.0155642023346303	178	16	1028	52
EPT-0A	uce-7322_EPT_C3	1	10000	0.0512048192771084	99	119	2324	448
EPT-0B	uce-7322_EPT_C3	1	10000	0.0472906403940886	98	48	1015	470
EPT-0C	uce-7322_EPT_C3	1	10000	0.0384679157685292	99	232	6031	503
EPT-0D	uce-7322_EPT_C3	1	10000	0.0525096525096525	99	68	1295	190
EPT-0E	uce-7322_EPT_C3	1	10000	0.0599208592425098	99	212	3538	917
EPT-0F	uce-7322_EPT_C3	1	10000	0.0516431924882629	99	176	3408	1047
EPT-0H	uce-7322_EPT_C3	1	10000	0.0574468085106383	90	27	470	124
EPT-0I	uce-7322_EPT_C3	1	10000	0.0431672422298964	99	175	4054	401
EPT-0J	uce-7322_EPT_C3	1	10000	0.056338028169014	99	72	1278	207
EPT-0L	uce-7322_EPT_C3	1	10000	0.0526315789473684	95	5	95	4
EPT-0N	uce-7322_EPT_C3	1	10000	0.0789473684210526	76	6	76	23
EPT-0O	uce-7322_EPT_C3	1	10000	0.0459531574266231	97	155	3373	1082
EPT-0P	uce-7322_EPT_C3	1	10000	0.0327868852459016	99	18	549	45
EPT-0A	uce-7323_EPT_C5	1	10000	0.0417678484701311	74	86	2059	13
EPT-0B	uce-7323_EPT_C5	1	10000	0.0623836126629422	74	67	1074	36
EPT-0C	uce-7323_EPT_C5	1	10000	0.0382073523337463	74	185	4842	42
EPT-0D	uce-7323_EPT_C5	1	10000	0.04	74	39	975	135
EPT-0E	uce-7323_EPT_C5	1	10000	0.0408097686375321	74	127	3112	218
EPT-0F	uce-7323_EPT_C5	1	10000	0.0548743102391171	74	179	3262	68
EPT-0H	uce-7323_EPT_C5	1	10000	0.0391705069124423	74	17	434	10
EPT-0I	uce-7323_EPT_C5	1	10000	0.0466605672461116	74	153	3279	51
EPT-0J	uce-7323_EPT_C5	1	10000	0.044131455399061	74	47	1065	45
EPT-0L	uce-7323_EPT_C5	1	10000	0.054054054054054	74	4	74	0
EPT-0N	uce-7323_EPT_C5	1	10000	0.054054054054054	74	4	74	0
EPT-0O	uce-7323_EPT_C5	1	10000	0.0318822808093194	74	104	3262	68
EPT-0P	uce-7323_EPT_C5	1	10000	0.0315315315315315	74	14	444	0
EPT-0A	uce-7554_EPT_C3	1	10000	0.0362517099863201	214	212	5848	144
EPT-0B	uce-7554_EPT_C3	1	10000	0.0319548872180451	214	102	3192	18
EPT-0C	uce-7554_EPT_C3	1	10000	0.0326135852451641	214	435	13338	786
EPT-0D	uce-7554_EPT_C3	1	10000	0.0319680319680319	214	96	3003	207
EPT-0E	uce-7554_EPT_C3	1	10000	0.031704949854416	214	294	9273	357
EPT-0F	uce-7554_EPT_C3	1	10000	0.0307540768304695	214	281	9137	493
EPT-0H	uce-7554_EPT_C3	1	10000	0.0241433021806853	214	31	1284	0
EPT-0I	uce-7554_EPT_C3	1	10000	0.0319655406937202	214	282	8822	808
EPT-0J	uce-7554_EPT_C3	1	10000	0.0397594386902773	214	119	2993	217
EPT-0L	uce-7554_EPT_C3	1	10000	0.0613207547169811	212	13	212	2
EPT-0N	uce-7554_EPT_C3	1	10000	0.0471698113207547	212	10	212	2
EPT-0O	uce-7554_EPT_C3	1	10000	0.0348762109795479	214	324	9290	340
EPT-0P	uce-7554_EPT_C3	1	10000	0.0469011725293132	214	56	1194	90
EPT-0A	uce-7661_EPT_C13	1	10000	0.0613207547169811	53	91	1484	0
EPT-0B	uce-7661_EPT_C13	1	10000	0.0638297872340425	53	45	705	90
EPT-0C	uce-7661_EPT_C13	1	10000	0.0442503639010189	53	152	3435	63
EPT-0D	uce-7661_EPT_C13	1	10000	0.0279898218829516	53	22	786	9
EPT-0E	uce-7661_EPT_C13	1	10000	0.0553459119496855	53	132	2385	0
EPT-0F	uce-7661_EPT_C13	1	10000	0.051101321585903	53	116	2270	115
EPT-0H	uce-7661_EPT_C13	1	10000	0.0519480519480519	53	16	308	10
EPT-0I	uce-7661_EPT_C13	1	10000	0.0523648648648648	53	124	2368	17
EPT-0J	uce-7661_EPT_C13	1	10000	0.0729166666666666	53	56	768	27
EPT-0L	uce-7661_EPT_C13	1	10000	0.0384615384615384	52	2	52	1
EPT-0N	uce-7661_EPT_C13	1	10000	0.0566037735849056	53	3	53	0
EPT-0O	uce-7661_EPT_C13	1	10000	0.0415094339622641	53	99	2385	0
EPT-0P	uce-7661_EPT_C13	1	10000	0.0660377358490566	53	21	318	0
EPT-0A	uce-7747_EPT_C3	1	10000	0.0588235294117647	17	28	476	0
EPT-0B	uce-7747_EPT_C3	1	10000	0.0313725490196078	17	8	255	0
EPT-0C	uce-7747_EPT_C3	1	10000	0.0240641711229946	17	27	1122	0
EPT-0D	uce-7747_EPT_C3	1	10000	0.0588235294117647	17	15	255	0
EPT-0E	uce-7747_EPT_C3	1	10000	0.0444444444444444	17	34	765	0
EPT-0F	uce-7747_EPT_C3	1	10000	0.0313725490196078	17	24	765	0
EPT-0H	uce-7747_EPT_C3	1	10000	0.0588235294117647	17	6	102	0
EPT-0I	uce-7747_EPT_C3	1	10000	0.0444444444444444	17	34	765	0
EPT-0J	uce-7747_EPT_C3	1	10000	0.0588235294117647	17	15	255	0
EPT-0L	uce-7747_EPT_C3	1	10000	0.0588235294117647	17	1	17	0
EPT-0N	uce-7747_EPT_C3	1	10000	0.0588235294117647	17	1	17	0
EPT-0O	uce-7747_EPT_C3	1	10000	0.0462184873949579	17	33	714	51
EPT-0P	uce-7747_EPT_C3	1	10000	0.0294117647058823	17	3	102	0
EPT-0A	uce-7765_EPT_C3	1	10000	0.0024177949709864	79	5	2068	144
EPT-0B	uce-7765_EPT_C3	1	10000	0.0043859649122807	79	5	1140	45
EPT-0C	uce-7765_EPT_C3	1	10000	0.0022344099126548	79	11	4923	291
EPT-0D	uce-7765_EPT_C3	1	10000	0.0042698548249359	79	5	1171	14
EPT-0E	uce-7765_EPT_C3	1	10000	0.006010303377218	79	21	3494	61
EPT-0F	uce-7765_EPT_C3	1	10000	0.0	79	0	3243	312
EPT-0H	uce-7765_EPT_C3	1	10000	0.0064102564102564	78	3	468	6
EPT-0I	uce-7765_EPT_C3	1	10000	0.006908462867012	79	24	3474	81
EPT-0J	uce-7765_EPT_C3	1	10000	0.0085397096498719	79	10	1171	14
EPT-0L	uce-7765_EPT_C3	1	10000	0.0	60	0	60	19
EPT-0N	uce-7765_EPT_C3	1	10000	0.0	78	0	78	1
EPT-0O	uce-7765_EPT_C3	1	10000	0.0085861476817401	79	30	3494	61
EPT-0P	uce-7765_EPT_C3	1	10000	0.0063965884861407	79	3	469	5
EPT-0A	uce-7936_EPT_C12	1	10000	0.0331325301204819	156	143	4316	52
EPT-0B	uce-7936_EPT_C12	1	10000	0.0273504273504273	156	64	2340	0
EPT-0C	uce-7936_EPT_C12	1	10000	0.0296732837055417	156	287	9672	624
EPT-0D	uce-7936_EPT_C12	1	10000	0.0149388863739248	156	33	2209	131
EPT-0E	uce-7936_EPT_C12	1	10000	0.0298998569384835	156	209	6990	30
EPT-0F	uce-7936_EPT_C12	1	10000	0.0276119402985074	156	185	6700	320
EPT-0H	uce-7936_EPT_C12	1	10000	0.0204081632653061	156	19	931	5
EPT-0I	uce-7936_EPT_C12	1	10000	0.0268177255126918	156	187	6973	47
EPT-0J	uce-7936_EPT_C12	1	10000	0.0310077519379844	156	72	2322	18
EPT-0L	uce-7936_EPT_C12	1	10000	0.0129032258064516	155	2	155	1
EPT-0N	uce-7936_EPT_C12	1	10000	0.0512820512820512	156	8	156	0
EPT-0O	uce-7936_EPT_C12	1	10000	0.0306230200633579	156	203	6629	391
EPT-0P	uce-7936_EPT_C12	1	10000	0.0267094017094017	156	25	936	0
EPT-0A	uce-7996_EPT_C3	1	10000	0.0348432055749128	82	80	2296	0
EPT-0B	uce-7996_EPT_C3	1	10000	0.0294840294840294	82	36	1221	9
EPT-0C	uce-7996_EPT_C3	1	10000	0.0297487065779748	82	161	5412	0
EPT-0D	uce-7996_EPT_C3	1	10000	0.0324189526184538	82	39	1203	27
EPT-0E	uce-7996_EPT_C3	1	10000	0.0375714674652872	82	138	3673	17
EPT-0F	uce-7996_EPT_C3	1	10000	0.0273329652125897	82	99	3622	68
EPT-0H	uce-7996_EPT_C3	1	10000	0.0345528455284552	82	17	492	0
EPT-0I	uce-7996_EPT_C3	1	10000	0.0337598693166349	82	124	3673	17
EPT-0J	uce-7996_EPT_C3	1	10000	0.0357723577235772	82	44	1230	0
EPT-0L	uce-7996_EPT_C3	1	10000	0.0365853658536585	82	3	82	0
EPT-0N	uce-7996_EPT_C3	1	10000	0.048780487804878	82	4	82	0
EPT-0O	uce-7996_EPT_C3	1	10000	0.0306577480490523	82	110	3588	102
EPT-0P	uce-7996_EPT_C3	1	10000	0.0142276422764227	82	7	492	0
EPT-0A	uce-8113_EPT_C10	1	10000	0.0354851917565169	289	260	7327	765
EPT-0B	uce-8113_EPT_C10	1	10000	0.0373266078184111	289	148	3965	370
EPT-0C	uce-8113_EPT_C10	1	10000	0.025865432855789	289	464	17939	1135
EPT-0D	uce-8113_EPT_C10	1	10000	0.0385459868260551	289	158	4099	236
EPT-0E	uce-8113_EPT_C10	1	10000	0.0319548872180451	289	374	11704	1301
EPT-0F	uce-8113_EPT_C10	1	10000	0.0367093840429929	289	444	12095	910
EPT-0H	uce-8113_EPT_C10	1	10000	0.0468110005851375	289	80	1709	25
EPT-0I	uce-8113_EPT_C10	1	10000	0.0371367939928174	289	455	12252	753
EPT-0J	uce-8113_EPT_C10	1	10000	0.0302571860816944	289	120	3966	369
EPT-0L	uce-8113_EPT_C10	1	10000	0.0520833333333333	288	15	288	1
EPT-0N	uce-8113_EPT_C10	1	10000	0.0384615384615384	286	11	286	3
EPT-0O	uce-8113_EPT_C10	1	10000	0.0301412614980289	289	367	12176	829
EPT-0P	uce-8113_EPT_C10	1	10000	0.0330578512396694	289	56	1694	40
EPT-0A	uce-8114_EPT_C3	1	10000	0.0270096463022508	168	126	4665	39
EPT-0B	uce-8114_EPT_C3	1	10000	0.036490364903649	168	89	2439	81
EPT-0C	uce-8114_EPT_C3	1	10000	0.0267857142857142	168	297	11088	0
EPT-0D	uce-8114_EPT_C3	1	10000	0.0170285227756492	168	40	2349	171
EPT-0E	uce-8114_EPT_C3	1	10000	0.0354497354497354	168	268	7560	0
EPT-0F	uce-8114_EPT_C3	1	10000	0.0277777777777777	168	193	6948	612
EPT-0H	uce-8114_EPT_C3	1	10000	0.0406746031746031	168	41	1008	0
EPT-0I	uce-8114_EPT_C3	1	10000	0.028201322358656	168	209	7411	149
EPT-0J	uce-8114_EPT_C3	1	10000	0.0298507462686567	168	72	2412	108
EPT-0L	uce-8114_EPT_C3	1	10000	0.0375	160	6	160	8
EPT-0N	uce-8114_EPT_C3	1	10000	0.0416666666666666	168	7	168	0
EPT-0O	uce-8114_EPT_C3	1	10000	0.023463227222832	168	171	7288	272
EPT-0P	uce-8114_EPT_C3	1	10000	0.0378863409770687	168	38	1003	5
EPT-0A	uce-8138_EPT_C12	1	10000	0.0241701579116983	113	75	3103	61
EPT-0B	uce-8138_EPT_C12	1	10000	0.019987105093488	113	31	1551	144
EPT-0C	uce-8138_EPT_C12	1	10000	0.0149942329873125	113	104	6936	522
EPT-0D	uce-8138_EPT_C12	1	10000	0.0132219902574808	113	19	1437	258
EPT-0E	uce-8138_EPT_C12	1	10000	0.0336586337382991	113	169	5021	64
EPT-0F	uce-8138_EPT_C12	1	10000	0.0140662194330231	113	65	4621	464
EPT-0H	uce-8138_EPT_C12	1	10000	0.0336906584992343	113	22	653	25
EPT-0I	uce-8138_EPT_C12	1	10000	0.0244965746315133	113	118	4817	268
EPT-0J	uce-8138_EPT_C12	1	10000	0.0213903743315508	110	32	1496	199
EPT-0L	uce-8138_EPT_C12	1	10000	0.018348623853211	109	2	109	4
EPT-0N	uce-8138_EPT_C12	1	10000	0.0267857142857142	112	3	112	1
EPT-0O	uce-8138_EPT_C12	1	10000	0.0237664101403349	113	105	4418	667
EPT-0P	uce-8138_EPT_C12	1	10000	0.0135746606334841	113	9	663	15
EPT-0A	uce-8176_EPT_C3	1	10000	0.0	16	0	435	13
EPT-0B	uce-8176_EPT_C3	1	10000	0.0208333333333333	16	5	240	0
EPT-0C	uce-8176_EPT_C3	1	10000	0.0157790927021696	16	16	1014	42
EPT-0D	uce-8176_EPT_C3	1	10000	0.0208333333333333	16	5	240	0
EPT-0E	uce-8176_EPT_C3	1	10000	0.0	16	0	720	0
EPT-0F	uce-8176_EPT_C3	1	10000	0.0256045519203413	16	18	703	17
EPT-0H	uce-8176_EPT_C3	1	10000	0.03125	16	3	96	0
EPT-0I	uce-8176_EPT_C3	1	10000	0.0	16	0	690	30
EPT-0J	uce-8176_EPT_C3	1	10000	0.0	16	0	240	0
EPT-0L	uce-8176_EPT_C3	1	10000	0.0625	16	1	16	0
EPT-0N	uce-8176_EPT_C3	1	10000	0.0	16	0	16	0
EPT-0O	uce-8176_EPT_C3	1	10000	0.0	16	0	703	17
EPT-0P	uce-8176_EPT_C3	1	10000	0.03125	16	3	96	0
EPT-0A	uce-8269_EPT_C3	1	10000	0.0216639085301639	244	144	6647	185
EPT-0B	uce-8269_EPT_C3	1	10000	0.0243024302430243	244	81	3333	327
EPT-0C	uce-8269_EPT_C3	1	10000	0.0216498940677966	244	327	15104	1000
EPT-0D	uce-8269_EPT_C3	1	10000	0.0214838155256373	243	75	3491	169
EPT-0E	uce-8269_EPT_C3	1	10000	0.0235693410012256	244	250	10607	373
EPT-0F	uce-8269_EPT_C3	1	10000	0.0248372558838257	244	248	9985	995
EPT-0H	uce-8269_EPT_C3	1	10000	0.0195941217634709	244	28	1429	35
EPT-0I	uce-8269_EPT_C3	1	10000	0.0222660098522167	244	226	10150	830
EPT-0J	uce-8269_EPT_C3	1	10000	0.0366120218579235	244	134	3660	0
EPT-0L	uce-8269_EPT_C3	1	10000	0.0124481327800829	241	3	241	3
EPT-0N	uce-8269_EPT_C3	1	10000	0.0468085106382978	235	11	235	9
EPT-0O	uce-8269_EPT_C3	1	10000	0.0270188221007893	244	267	9882	1098
EPT-0P	uce-8269_EPT_C3	1	10000	0.021557719054242	243	31	1438	26
EPT-0A	uce-8278_EPT_C3	1	10000	0.0016650808753568	152	7	4204	52
EPT-0B	uce-8278_EPT_C3	1	10000	0.002210433244916	152	5	2262	18
EPT-0C	uce-8278_EPT_C3	1	10000	0.0	152	0	10011	21
EPT-0D	uce-8278_EPT_C3	1	10000	0.0	152	0	2280	0
EPT-0E	uce-8278_EPT_C3	1	10000	0.0023391812865497	152	16	6840	0
EPT-0F	uce-8278_EPT_C3	1	10000	0.003866377977111	152	25	6466	374
EPT-0H	uce-8278_EPT_C3	1	10000	0.0	152	0	897	15
EPT-0I	uce-8278_EPT_C3	1	10000	0.0023391812865497	152	16	6840	0
EPT-0J	uce-8278_EPT_C3	1	10000	0.0021929824561403	152	5	2280	0
EPT-0L	uce-8278_EPT_C3	1	10000	0.006578947368421	152	1	152	0
EPT-0N	uce-8278_EPT_C3	1	10000	0.006578947368421	152	1	152	0
EPT-0O	uce-8278_EPT_C3	1	10000	0.0036732295033793	152	25	6806	34
EPT-0P	uce-8278_EPT_C3	1	10000	0.0	152	0	912	0
EPT-0A	uce-8354_EPT_C9	1	10000	0.0135135135135135	185	70	5180	0
EPT-0B	uce-8354_EPT_C9	1	10000	0.0150928792569659	185	39	2584	191
EPT-0C	uce-8354_EPT_C9	1	10000	0.0168384879725085	185	196	11640	570
EPT-0D	uce-8354_EPT_C9	1	10000	0.0	185	0	2640	135
EPT-0E	uce-8354_EPT_C9	1	10000	0.0210191082802547	185	165	7850	475
EPT-0F	uce-8354_EPT_C9	1	10000	0.0154989112335083	185	121	7807	518
EPT-0H	uce-8354_EPT_C9	1	10000	0.0182692307692307	185	19	1040	70
EPT-0I	uce-8354_EPT_C9	1	10000	0.014917695473251	185	116	7776	549
EPT-0J	uce-8354_EPT_C9	1	10000	0.0095729013254786	185	26	2716	59
EPT-0L	uce-8354_EPT_C9	1	10000	0.0326086956521739	184	6	184	1
EPT-0N	uce-8354_EPT_C9	1	10000	0.0406976744186046	172	7	172	13
EPT-0O	uce-8354_EPT_C9	1	10000	0.0278247302041347	185	214	7691	634
EPT-0P	uce-8354_EPT_C9	1	10000	0.0225269343780607	171	23	1021	89
EPT-0A	uce-8373_EPT_C10	1	10000	0.0566330488750969	47	73	1289	27
EPT-0B	uce-8373_EPT_C10	1	10000	0.0474137931034482	47	33	696	9
EPT-0C	uce-8373_EPT_C10	1	10000	0.0479814692256783	47	145	3022	80
EPT-0D	uce-8373_EPT_C10	1	10000	0.0646551724137931	47	45	696	9
EPT-0E	uce-8373_EPT_C10	1	10000	0.045083932853717	47	94	2085	30
EPT-0F	uce-8373_EPT_C10	1	10000	0.0581280788177339	47	118	2030	85
EPT-0H	uce-8373_EPT_C10	1	10000	0.075812274368231	47	21	277	5
EPT-0I	uce-8373_EPT_C10	1	10000	0.0529075309818875	47	111	2098	17
EPT-0J	uce-8373_EPT_C10	1	10000	0.0445402298850574	47	31	696	9
EPT-0L	uce-8373_EPT_C10	1	10000	0.0425531914893617	47	2	47	0
EPT-0N	uce-8373_EPT_C10	1	10000	0.0434782608695652	46	2	46	1
EPT-0O	uce-8373_EPT_C10	1	10000	0.0548810101991257	47	113	2059	56
EPT-0P	uce-8373_EPT_C10	1	10000	0.0288808664259927	47	8	277	5
EPT-0A	uce-8389_EPT_C10	1	10000	0.0041987403778866	114	12	2858	334
EPT-0B	uce-8389_EPT_C10	1	10000	0.0081871345029239	114	14	1710	0
EPT-0C	uce-8389_EPT_C10	1	10000	0.0102339181286549	114	77	7524	0
EPT-0D	uce-8389_EPT_C10	1	10000	0.0089163237311385	114	13	1458	252
EPT-0E	uce-8389_EPT_C10	1	10000	0.0040935672514619	114	21	5130	0
EPT-0F	uce-8389_EPT_C10	1	10000	0.0085756117966952	114	41	4781	349
EPT-0H	uce-8389_EPT_C10	1	10000	0.0102339181286549	114	7	684	0
EPT-0I	uce-8389_EPT_C10	1	10000	0.005941770647653	114	30	5049	81
EPT-0J	uce-8389_EPT_C10	1	10000	0.0076023391812865	114	13	1710	0
EPT-0L	uce-8389_EPT_C10	1	10000	0.0	114	0	114	0
EPT-0N	uce-8389_EPT_C10	1	10000	0.0175438596491228	114	2	114	0
EPT-0O	uce-8389_EPT_C10	1	10000	0.0067567567567567	114	34	5032	98
EPT-0P	uce-8389_EPT_C10	1	10000	0.0044182621502209	114	3	679	5
EPT-0A	uce-8395_EPT_C9	1	10000	0.0139605462822458	120	46	3295	65
EPT-0B	uce-8395_EPT_C9	1	10000	0.0223338916806253	120	40	1791	9
EPT-0C	uce-8395_EPT_C9	1	10000	0.0095969289827255	120	75	7815	105
EPT-0D	uce-8395_EPT_C9	1	10000	0.01194743130227	120	20	1674	126
EPT-0E	uce-8395_EPT_C9	1	10000	0.0115177410365966	120	62	5383	17
EPT-0F	uce-8395_EPT_C9	1	10000	0.0147727272727272	120	78	5280	120
EPT-0H	uce-8395_EPT_C9	1	10000	0.0144927536231884	120	10	690	30
EPT-0I	uce-8395_EPT_C9	1	10000	0.0098484848484848	120	52	5280	120
EPT-0J	uce-8395_EPT_C9	1	10000	0.0179573512906846	120	32	1782	18
EPT-0L	uce-8395_EPT_C9	1	10000	0.0166666666666666	120	2	120	0
EPT-0N	uce-8395_EPT_C9	1	10000	0.0	116	0	116	4
EPT-0O	uce-8395_EPT_C9	1	10000	0.0143952140587025	120	77	5349	51
EPT-0P	uce-8395_EPT_C9	1	10000	0.0069930069930069	120	5	715	5
EPT-0A	uce-8398_EPT_C3	1	10000	0.0	106	0	2903	65
EPT-0B	uce-8398_EPT_C3	1	10000	0.0	106	0	1527	63
EPT-0C	uce-8398_EPT_C3	1	10000	0.0046110367395507	106	31	6723	273
EPT-0D	uce-8398_EPT_C3	1	10000	0.0068728522336769	106	10	1455	135
EPT-0E	uce-8398_EPT_C3	1	10000	0.0019193857965451	106	9	4689	81
EPT-0F	uce-8398_EPT_C3	1	10000	0.0	106	0	4617	153
EPT-0H	uce-8398_EPT_C3	1	10000	0.0064935064935064	106	4	616	20
EPT-0I	uce-8398_EPT_C3	1	10000	0.0057215511760966	106	27	4719	51
EPT-0J	uce-8398_EPT_C3	1	10000	0.0	106	0	1590	0
EPT-0L	uce-8398_EPT_C3	1	10000	0.0	106	0	106	0
EPT-0N	uce-8398_EPT_C3	1	10000	0.0094339622641509	106	1	106	0
EPT-0O	uce-8398_EPT_C3	1	10000	0.0021092102179517	106	9	4267	503
EPT-0P	uce-8398_EPT_C3	1	10000	0.0	106	0	636	0
EPT-0A	uce-8429_EPT_C3	1	10000	0.0118984664198836	136	45	3782	26
EPT-0B	uce-8429_EPT_C3	1	10000	0.0226489414081733	136	46	2031	9
EPT-0C	uce-8429_EPT_C3	1	10000	0.0166387493020658	136	149	8955	21
EPT-0D	uce-8429_EPT_C3	1	10000	0.0098039215686274	136	20	2040	0
EPT-0E	uce-8429_EPT_C3	1	10000	0.0158496732026143	136	97	6120	0
EPT-0F	uce-8429_EPT_C3	1	10000	0.0140056022408963	136	85	6069	51
EPT-0H	uce-8429_EPT_C3	1	10000	0.0148883374689826	136	12	806	10
EPT-0I	uce-8429_EPT_C3	1	10000	0.0210439105219552	136	127	6035	85
EPT-0J	uce-8429_EPT_C3	1	10000	0.0186274509803921	136	38	2040	0
EPT-0L	uce-8429_EPT_C3	1	10000	0.0294117647058823	136	4	136	0
EPT-0N	uce-8429_EPT_C3	1	10000	0.0220588235294117	136	3	136	0
EPT-0O	uce-8429_EPT_C3	1	10000	0.02464673020046	136	150	6086	34
EPT-0P	uce-8429_EPT_C3	1	10000	0.0122549019607843	136	10	816	0
EPT-0A	uce-8520_EPT_C5	1	10000	0.0148247978436657	106	44	2968	0
EPT-0B	uce-8520_EPT_C5	1	10000	0.0271979759645793	106	43	1581	9
EPT-0C	uce-8520_EPT_C5	1	10000	0.0276702508960573	106	193	6975	21
EPT-0D	uce-8520_EPT_C5	1	10000	0.0213836477987421	106	34	1590	0
EPT-0E	uce-8520_EPT_C5	1	10000	0.0274633123689727	106	131	4770	0
EPT-0F	uce-8520_EPT_C5	1	10000	0.0256797583081571	106	119	4634	136
EPT-0H	uce-8520_EPT_C5	1	10000	0.0415335463258785	106	26	626	10
EPT-0I	uce-8520_EPT_C5	1	10000	0.0237338419156601	106	112	4719	51
EPT-0J	uce-8520_EPT_C5	1	10000	0.0286259541984732	106	45	1572	18
EPT-0L	uce-8520_EPT_C5	1	10000	0.0094339622641509	106	1	106	0
EPT-0N	uce-8520_EPT_C5	1	10000	0.0283018867924528	106	3	106	0
EPT-0O	uce-8520_EPT_C5	1	10000	0.0141350210970464	106	67	4740	30
EPT-0P	uce-8520_EPT_C5	1	10000	0.0377358490566037	106	24	636	0
EPT-0A	uce-8567_EPT_C5	1	10000	0.0101276970497578	85	23	2271	109
EPT-0B	uce-8567_EPT_C5	1	10000	0.0211764705882352	85	27	1275	0
EPT-0C	uce-8567_EPT_C5	1	10000	0.0119176598049837	85	66	5538	72
EPT-0D	uce-8567_EPT_C5	1	10000	0.0111022997620935	85	14	1261	14
EPT-0E	uce-8567_EPT_C5	1	10000	0.0131891321551041	85	50	3791	34
EPT-0F	uce-8567_EPT_C5	1	10000	0.0203496703926626	85	71	3489	336
EPT-0H	uce-8567_EPT_C5	1	10000	0.0198412698412698	84	10	504	6
EPT-0I	uce-8567_EPT_C5	1	10000	0.0148247978436657	85	55	3710	115
EPT-0J	uce-8567_EPT_C5	1	10000	0.0118953211736716	85	15	1261	14
EPT-0L	uce-8567_EPT_C5	1	10000	0.0235294117647058	85	2	85	0
EPT-0N	uce-8567_EPT_C5	1	10000	0.0117647058823529	85	1	85	0
EPT-0O	uce-8567_EPT_C5	1	10000	0.0111613074674461	84	42	3763	62
EPT-0P	uce-8567_EPT_C5	1	10000	0.0078431372549019	85	4	510	0
EPT-0A	uce-8577_EPT_C3	1	10000	0.0033604032483898	128	12	3571	13
EPT-0B	uce-8577_EPT_C3	1	10000	0.0046875	128	9	1920	0
EPT-0C	uce-8577_EPT_C3	1	10000	0.0073301031183998	128	59	8049	399
EPT-0D	uce-8577_EPT_C3	1	10000	0.0026164311878597	128	5	1911	9
EPT-0E	uce-8577_EPT_C3	1	10000	0.0098678414096916	128	56	5675	85
EPT-0F	uce-8577_EPT_C3	1	10000	0.00454717696097	128	24	5278	482
EPT-0H	uce-8577_EPT_C3	1	10000	0.0039577836411609	128	3	758	10
EPT-0I	uce-8577_EPT_C3	1	10000	0.0058500265910299	128	33	5641	119
EPT-0J	uce-8577_EPT_C3	1	10000	0.0026041666666666	128	5	1920	0
EPT-0L	uce-8577_EPT_C3	1	10000	0.0085470085470085	117	1	117	11
EPT-0N	uce-8577_EPT_C3	1	10000	0.0078125	128	1	128	0
EPT-0O	uce-8577_EPT_C3	1	10000	0.0085574572127139	128	49	5726	34
EPT-0P	uce-8577_EPT_C3	1	10000	0.0039840637450199	128	3	753	15
EPT-0A	uce-8581_EPT_C10	1	10000	0.0287303058387395	39	31	1079	13
EPT-0B	uce-8581_EPT_C10	1	10000	0.014336917562724	39	8	558	27
EPT-0C	uce-8581_EPT_C10	1	10000	0.0159299084030266	39	40	2511	63
EPT-0D	uce-8581_EPT_C10	1	10000	0.0371134020618556	39	18	485	100
EPT-0E	uce-8581_EPT_C10	1	10000	0.0319088319088319	39	56	1755	0
EPT-0F	uce-8581_EPT_C10	1	10000	0.0122022080185938	39	21	1721	34
EPT-0H	uce-8581_EPT_C10	1	10000	0.0384615384615384	39	9	234	0
EPT-0I	uce-8581_EPT_C10	1	10000	0.0416666666666666	39	71	1704	51
